id,latitude,longitude,district_group,district,price
49287,37.39898,-5.99533,Casco Antiguo,San Lorenzo,93.0
108236,37.39685821533203,-5.99912691116333,Casco Antiguo,San Vicente,120.0
111140,37.39592361450195,-5.999317169189453,Casco Antiguo,San Vicente,89.0
179629,37.38731,-5.99095,Casco Antiguo,Santa Cruz,146.0
207702,37.38945,-5.99889,Casco Antiguo,Museo,85.0
227905,37.39299,-5.99916,Casco Antiguo,Museo,54.0
253430,37.39107,-5.99261,Casco Antiguo,Alfalfa,80.0
266016,37.38111,-5.98616,Nervión,San Bernardo,105.0
298673,37.39362,-5.99065,Casco Antiguo,"Encarnación, Regina",127.0
315971,37.39279,-6.00078,Casco Antiguo,Museo,49.0
321192,37.39236,-5.98361,Nervión,an Roque,103.0
343997,37.39022,-5.99126,Casco Antiguo,Alfalfa,104.0
369170,37.39823,-5.99243,Casco Antiguo,Feria,132.0
384727,37.38498,-5.9944,Casco Antiguo,Arenal,63.0
394083,37.38197,-5.98289,Nervión,San Bernardo,116.0
394239,37.39157,-5.99016,Casco Antiguo,Alfalfa,89.0
398966,37.39634,-5.98925,Casco Antiguo,Feria,80.0
408801,37.41041,-5.98842,Macarena,"Macarena 3 Huertas, Macarena 5",48.0
426133,37.38709,-6.00565,Triana,Triana Casco Antiguo,56.0
427314,37.38951,-5.99833,Casco Antiguo,Museo,192.0
435402,37.39564,-5.99411,Casco Antiguo,"Encarnación, Regina",475.0
443685,37.38758,-5.9993,Casco Antiguo,Arenal,82.0
455380,37.39812,-5.99138,Casco Antiguo,Feria,172.0
471876,37.38732,-5.99936,Casco Antiguo,Arenal,89.0
481991,37.39151,-5.99267,Casco Antiguo,Alfalfa,88.0
525845,37.38334,-6.00554,Triana,Triana Este,100.0
530580,37.38894,-5.98804,Casco Antiguo,San Bartolomé,140.0
532392,37.38384,-6.00532,Triana,Triana Oeste,154.0
540257,37.391967299067765,-5.991722841387391,Casco Antiguo,Alfalfa,83.0
554494,37.39057,-5.99066,Casco Antiguo,Alfalfa,68.0
556908,37.38731,-5.99894,Casco Antiguo,Arenal,83.0
568062,37.38653,-6.00589,Triana,Triana Casco Antiguo,46.0
584921,37.39089,-5.98881,Casco Antiguo,San Bartolomé,73.0
588265,37.38895,-5.99676,Casco Antiguo,Alfalfa,161.0
588404,37.38705,-5.99679,Casco Antiguo,Arenal,142.0
588488,37.38882,-5.99869,Casco Antiguo,Arenal,129.0
592830,37.39037,-5.98722,Casco Antiguo,San Bartolomé,116.0
596803,37.38649,-5.99409,Casco Antiguo,Santa Cruz,92.0
597776,37.391151428222656,-5.9893059730529785,Casco Antiguo,Alfalfa,115.0
613844,37.3912,-5.98944,Casco Antiguo,Alfalfa,136.0
629723,37.3951,-5.99294,Casco Antiguo,"Encarnación, Regina",124.0
636468,37.39106,-5.99269,Casco Antiguo,Alfalfa,126.0
650064,37.3932,-5.99997,Casco Antiguo,San Vicente,153.0
650131,37.38689,-5.99768,Casco Antiguo,Arenal,184.0
653664,37.39291,-6.0002,Casco Antiguo,Museo,153.0
656013,37.38993,-5.99421,Casco Antiguo,Alfalfa,88.0
657565,37.39195,-6.00025,Casco Antiguo,Museo,153.0
661655,37.3959,-5.98867,Casco Antiguo,Feria,176.0
663489,37.38658,-5.99757,Casco Antiguo,Arenal,184.0
664655,37.3925,-5.99805,Casco Antiguo,Museo,153.0
674541,37.39592361450195,-5.999319076538086,Casco Antiguo,San Vicente,103.0
678283,37.39042,-5.99054,Casco Antiguo,Alfalfa,94.0
683111,37.39093,-5.99297,Casco Antiguo,Alfalfa,168.0
685699,37.39133,-5.9911,Casco Antiguo,Alfalfa,168.0
692388,37.37229,-5.98297,Sur,El Porvenir,75.0
700074,37.39662,-5.98881,Casco Antiguo,Feria,133.0
700583,37.389,-5.99171,Casco Antiguo,Alfalfa,168.0
701737,37.39092,-5.99663,Casco Antiguo,Alfalfa,33.0
701999,37.38372,-6.01176,Triana,Triana Oeste,209.0
702998,37.3908,-5.98543,Casco Antiguo,Santa Catalina,62.0
703547,37.3871955871582,-6.010234832763672,Triana,Triana Oeste,110.0
704131,37.39164,-6.00022,Casco Antiguo,Museo,153.0
705697,37.37763,-6.0064,Triana,Triana Este,35.0
714300,37.39162,-5.99077,Casco Antiguo,Alfalfa,121.0
721753,37.39029,-5.98902,Casco Antiguo,Alfalfa,85.0
725287,37.381123,-6.000666,Triana,Triana Este,50.0
726220,37.39372,-6.00007,Casco Antiguo,San Vicente,75.0
726333,37.393913,-5.999925,Casco Antiguo,San Vicente,75.0
726916,37.3984,-5.98766,Casco Antiguo,San Julián,136.0
727016,37.38951,-5.99833,Casco Antiguo,Museo,90.0
727025,37.38951,-5.99833,Casco Antiguo,Museo,126.0
727030,37.38951,-5.99833,Casco Antiguo,Museo,126.0
727034,37.38951,-5.99833,Casco Antiguo,Museo,148.0
730950,37.38879,-5.9943,Casco Antiguo,Alfalfa,100.0
738380,37.40294,-5.99363,Casco Antiguo,San Gil,127.0
738857,37.40134,-5.98888,Casco Antiguo,San Gil,67.0
742801,37.38922,-5.99178,Casco Antiguo,Alfalfa,98.0
749397,37.3919,-5.98365,Nervión,an Roque,79.0
751667,37.38586,-5.99416,Casco Antiguo,Arenal,129.0
754512,37.38934,-5.9933,Casco Antiguo,Santa Cruz,147.0
758337,37.39242,-5.99218,Casco Antiguo,Alfalfa,100.0
764576,37.38949,-5.9953,Casco Antiguo,Alfalfa,130.0
765157,37.39169,-5.9927,Casco Antiguo,Alfalfa,62.0
787061,37.38617,-5.99085,Casco Antiguo,Santa Cruz,138.0
791871,37.38706,-5.99384,Casco Antiguo,Santa Cruz,98.0
795085,37.38715,-5.99696,Casco Antiguo,Arenal,184.0
796804,37.3565673828125,-5.9880900382995605,Palmera - Bellavista,"Sector Sur, La Palmera, Reina Mercedes",40.0
799340,37.40088,-5.99496,Casco Antiguo,San Gil,80.0
799368,37.39868,-5.99243,Casco Antiguo,Feria,63.0
804296,37.39107894897461,-5.993061065673828,Casco Antiguo,Alfalfa,80.0
809285,37.38719,-5.99556,Casco Antiguo,Arenal,184.0
820793,37.40747,-5.98655,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",38.0
833978,37.40285,-5.97421,Macarena,"Santa María de Ordas, San Nicolas",60.0
840208,37.3875241,-5.987662,Casco Antiguo,San Bartolomé,116.0
848743,37.38716,-5.99251,Casco Antiguo,Santa Cruz,153.0
859816,37.39744567871094,-5.996975898742676,Casco Antiguo,San Lorenzo,114.0
871206,37.39623,-5.95292,San Pablo - Santa Justa,Santa Clara,270.0
877681,37.39096,-5.98487,Casco Antiguo,Santa Catalina,116.0
879051,37.39373,-5.98057,San Pablo - Santa Justa,San José Obrero,73.0
879442,37.38431,-5.98821,Casco Antiguo,Santa Cruz,50.0
879529,37.38757,-5.98234,Nervión,La Florida,76.0
879620,37.39811,-5.99612,Casco Antiguo,San Lorenzo,35.0
879624,37.39299,-5.98766,Casco Antiguo,Santa Catalina,65.0
880039,37.38951,-5.98695,Casco Antiguo,San Bartolomé,148.0
880161,37.38572692871094,-6.005395889282227,Triana,Triana Casco Antiguo,485.0
884409,37.39152,-5.99897,Casco Antiguo,Museo,308.0
887207,37.38582,-5.9951,Casco Antiguo,Arenal,140.0
888610,37.39019,-5.98516,Casco Antiguo,San Bartolomé,174.0
891310,37.3986,-5.99428,Casco Antiguo,San Lorenzo,88.0
893567,37.39949,-5.99215,Casco Antiguo,Feria,145.0
893928,37.38975,-5.98859,Casco Antiguo,San Bartolomé,200.0
897891,37.39183,-5.99306,Casco Antiguo,Alfalfa,182.0
898078,37.39188,-5.99323,Casco Antiguo,Alfalfa,180.0
898108,37.39378,-5.99374,Casco Antiguo,"Encarnación, Regina",185.0
898135,37.39196,-5.99354,Casco Antiguo,Alfalfa,150.0
898157,37.39246,-5.99172,Casco Antiguo,Alfalfa,120.0
899212,37.389442405282814,-5.985390362333478,Casco Antiguo,San Bartolomé,100.0
901012,37.40165956605578,-5.997261966523993,Casco Antiguo,San Lorenzo,92.0
901842,37.40052502822579,-5.996807296203516,Casco Antiguo,San Lorenzo,94.0
901890,37.38774,-5.99418,Casco Antiguo,Santa Cruz,115.0
901938,37.40036,-5.99703,Casco Antiguo,San Lorenzo,119.0
901976,37.39995,-5.99648,Casco Antiguo,San Lorenzo,122.0
902992,37.38292,-5.99368,Casco Antiguo,Santa Cruz,106.0
903029,37.38294,-5.99313,Casco Antiguo,Santa Cruz,129.0
903045,37.3833,-5.9929,Casco Antiguo,Santa Cruz,106.0
903380,37.40034,-5.99192,Casco Antiguo,San Gil,133.0
903396,37.39855,-5.99154,Casco Antiguo,Feria,63.0
903399,37.39855,-5.99154,Casco Antiguo,Feria,72.0
903408,37.39855,-5.99154,Casco Antiguo,Feria,59.0
903626,37.39661,-5.99399,Casco Antiguo,Feria,145.0
903791,37.400793684612445,-5.994937734230176,Casco Antiguo,San Gil,122.0
904946,37.40187,-5.99723,Casco Antiguo,San Lorenzo,122.0
904975,37.38843,-5.99762,Casco Antiguo,Arenal,155.0
904994,37.38798,-5.99743,Casco Antiguo,Arenal,142.0
905124,37.38262,-5.99389,Casco Antiguo,Santa Cruz,114.0
905127,37.38471,-5.99487,Casco Antiguo,Arenal,114.0
905130,37.38495,-5.99313,Casco Antiguo,Santa Cruz,104.0
927430,37.40014976756938,-5.995507821776458,Casco Antiguo,San Lorenzo,119.0
927456,37.40221,-5.99705,Casco Antiguo,San Lorenzo,119.0
927591,37.38413,-6.00325,Triana,Triana Casco Antiguo,100.0
930946,37.40201,-5.99499,Casco Antiguo,San Gil,119.0
931171,37.38642,-5.99871,Casco Antiguo,Arenal,148.0
931173,37.38672,-5.99926,Casco Antiguo,Arenal,142.0
935836,37.38748,-5.996,Casco Antiguo,Arenal,88.0
936871,37.39317,-6.00238,Casco Antiguo,Museo,195.0
937355,37.392792,-5.989671,Casco Antiguo,"Encarnación, Regina",107.0
938631,37.39242,-5.99234,Casco Antiguo,Alfalfa,115.0
939437,37.40176,-5.99731,Casco Antiguo,San Lorenzo,94.0
940632,37.4017,-5.99501,Casco Antiguo,San Gil,100.0
942524,37.402,-5.99502,Casco Antiguo,San Gil,169.0
948514,37.39749526977539,-5.99694299697876,Casco Antiguo,San Lorenzo,227.0
951283,37.38929,-6.00868,Triana,Triana Oeste,74.0
954305,37.4001,-5.98746,Casco Antiguo,San Julián,111.0
982057,37.39064,-5.99453,Casco Antiguo,Alfalfa,122.0
985433,37.38426,-5.98615,Nervión,San Bernardo,185.0
986180,37.39664,-5.99347,Casco Antiguo,Feria,40.0
1010304,37.3852,-5.98951,Casco Antiguo,Santa Cruz,82.0
1030550,37.38501,-6.00458,Triana,Triana Casco Antiguo,68.0
1037431,37.3912,-5.98601,Casco Antiguo,Santa Catalina,116.0
1038096,37.39645,-5.99212,Casco Antiguo,Feria,88.0
1050524,37.39655,-5.99068,Casco Antiguo,Feria,132.0
1056030,37.39837,-5.99344,Casco Antiguo,Feria,71.0
1070489,37.39267,-5.99574,Casco Antiguo,Alfalfa,134.0
1075276,37.39586,-5.99934,Casco Antiguo,San Vicente,78.0
1108421,37.3916,-5.9862,Casco Antiguo,Santa Catalina,80.0
1120896,37.39993,-5.99083,Casco Antiguo,Feria,146.0
1123440,37.38369,-6.00067,Triana,Triana Casco Antiguo,71.0
1126962,37.38985,-6.00038,Casco Antiguo,Museo,112.0
1128423,37.3971,-5.99504,Casco Antiguo,San Lorenzo,79.0
1134676,37.39944,-5.93835,Este - Alcosa - Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",48.0
1144751,37.38661,-5.98889,Casco Antiguo,Santa Cruz,39.0
1174621,37.38661,-5.98889,Casco Antiguo,Santa Cruz,52.0
1174622,37.38661,-5.98889,Casco Antiguo,Santa Cruz,40.0
1246335,37.40039,-5.99065,Casco Antiguo,San Gil,67.0
1261779,37.40271,-5.99417,Casco Antiguo,San Gil,32.0
1277335,37.39229,-5.9879,Casco Antiguo,Santa Catalina,193.0
1313371,37.40167,-5.99341,Casco Antiguo,San Gil,67.0
1314735,37.38523,-5.98831,Casco Antiguo,Santa Cruz,168.0
1400991,37.39124,-5.9861,Casco Antiguo,San Bartolomé,75.0
1439591,37.39417,-6.00042,Casco Antiguo,San Vicente,135.0
1454726,37.39897,-5.99121,Casco Antiguo,Feria,93.0
1517058,37.39304,-5.98897,Casco Antiguo,"Encarnación, Regina",97.0
1521857,37.38981,-5.99485,Casco Antiguo,Alfalfa,74.0
1544126,37.40183,-5.99465,Casco Antiguo,San Gil,32.0
1547751,37.3903,-5.9933,Casco Antiguo,Alfalfa,156.0
1548526,37.39988,-5.98697,Casco Antiguo,San Gil,63.0
1564014,37.38931655883789,-5.99370002746582,Casco Antiguo,Santa Cruz,88.0
1582326,37.38733,-5.99323,Casco Antiguo,Santa Cruz,283.0
1636053,37.38845,-5.99263,Casco Antiguo,Santa Cruz,122.0
1643282,37.38815,-5.99752,Casco Antiguo,Arenal,64.0
1670966,37.37657,-6.00515,Triana,Triana Este,49.0
1680385,37.37841,-6.0044,Triana,Triana Este,35.0
1707432,37.38941,-5.99009,Casco Antiguo,Alfalfa,425.0
1710486,37.38623,-5.99466,Casco Antiguo,Arenal,181.0
1714467,37.3895,-5.98971,Casco Antiguo,Alfalfa,109.0
1714668,37.3895,-5.98971,Casco Antiguo,Alfalfa,119.0
1784618,37.39243,-5.98802,Casco Antiguo,Santa Catalina,199.0
1819482,37.37185,-5.98286,Sur,El Porvenir,41.0
1825776,37.4332,-5.91153,Macarena - Norte,Valdezorras,134.0
1846844,37.39515,-5.99574,Casco Antiguo,"Encarnación, Regina",80.0
1855831,37.39926,-5.99466,Casco Antiguo,San Lorenzo,96.0
1871218,37.40462,-5.98416,Macarena,"León XIII, Los Naranjos",82.0
1873121,37.39736530225332,-5.995307118918859,Casco Antiguo,San Lorenzo,69.0
1874696,37.38778,-5.98655,Casco Antiguo,San Bartolomé,135.0
1882695,37.39222,-5.99111,Casco Antiguo,Alfalfa,101.0
1884790,37.3891,-5.99181,Casco Antiguo,Alfalfa,147.0
1890596,37.38586,-5.98776,Casco Antiguo,Santa Cruz,136.0
1901168,37.39016,-5.99545,Casco Antiguo,Alfalfa,148.0
1905697,37.39014,-5.98711,Casco Antiguo,San Bartolomé,103.0
1917172,37.38509,-6.00486,Triana,Triana Casco Antiguo,158.0
1962902,37.38951,-5.98695,Casco Antiguo,San Bartolomé,146.0
1963390,37.38686,-5.99262,Casco Antiguo,Santa Cruz,207.0
1974319,37.3944,-5.98759,Casco Antiguo,Santa Catalina,96.0
1996815,37.39075,-5.97807,Nervión,La Calzada,32.0
1997113,37.39333,-5.96331,San Pablo - Santa Justa,San Pablo A y B,44.0
2026727,37.39812,-5.99211,Casco Antiguo,Feria,78.0
2031643,37.39188,-5.98793,Casco Antiguo,Santa Catalina,174.0
2076827,37.38699,-5.98904,Casco Antiguo,San Bartolomé,130.0
2077150,37.39143,-5.99268,Casco Antiguo,Alfalfa,87.0
2090360,37.39425,-5.98552,Casco Antiguo,Santa Catalina,160.0
2094891,37.39282,-5.98546,Casco Antiguo,Santa Catalina,130.0
2132907,37.39231,-5.99888,Casco Antiguo,Museo,479.0
2150004,37.3893391,-5.9979759,Casco Antiguo,Arenal,104.0
2155415,37.37835,-5.98124,Sur,Huerta de la Salud,99.0
2187499,37.40102,-5.98717,Casco Antiguo,San Gil,109.0
2246553,37.39694,-5.98677,Casco Antiguo,San Julián,125.0
2255287,37.38585023270067,-5.990198850631714,Casco Antiguo,Santa Cruz,313.0
2300211,37.38606,-5.9894,Casco Antiguo,Santa Cruz,154.0
2302364,37.38584,-5.9881,Casco Antiguo,Santa Cruz,141.0
2302508,37.38543,-5.98914,Casco Antiguo,Santa Cruz,161.0
2312649,37.38596725463867,-5.998847961425781,Casco Antiguo,Arenal,161.0
2321424,37.38412,-5.99496,Casco Antiguo,Arenal,357.0
2327674,37.38594,-5.98718,Casco Antiguo,San Bartolomé,177.0
2330233,37.39215,-5.99308,Casco Antiguo,Alfalfa,115.0
2342762,37.39713,-5.99531,Casco Antiguo,San Lorenzo,119.0
2352699,37.38552,-5.99555,Casco Antiguo,Arenal,88.0
2369096,37.39677,-5.99598,Casco Antiguo,San Vicente,88.0
2371981,37.37844,-6.00416,Triana,Triana Este,30.0
2377375,37.38714,-5.99407,Casco Antiguo,Santa Cruz,105.0
2388579,37.38696,-5.99348,Casco Antiguo,Santa Cruz,74.0
2425797,37.38546,-5.99468,Casco Antiguo,Arenal,146.0
2450066,37.38815,-5.9977,Casco Antiguo,Arenal,183.0
2487771,37.38947,-5.98543,Casco Antiguo,San Bartolomé,88.0
2520167,37.38268,-5.99977,Triana,Triana Casco Antiguo,104.0
2523276,37.403,-5.99596,Casco Antiguo,San Lorenzo,87.0
2549437,37.38901,-5.99955,Casco Antiguo,Museo,85.0
2562551,37.39958,-5.98895,Casco Antiguo,Feria,107.0
2570782,37.397911,-5.994136,Casco Antiguo,San Lorenzo,91.0
2571378,37.38525,-5.9886,Casco Antiguo,Santa Cruz,105.0
2613468,37.37851,-5.9998,Los Remedios,Los Remedios,66.0
2616488,37.38805,-5.97354,Nervión,La Calzada,35.0
2620127,37.39225,-5.9902,Casco Antiguo,Alfalfa,109.0
2630617,37.39855,-5.98661,Casco Antiguo,San Julián,77.0
2660276,37.38371,-5.99312,Casco Antiguo,Santa Cruz,126.0
2667997,37.38602,-5.9575,Cerro - Amate,Los Pajaros,45.0
2684475,37.39933,-5.98877,Casco Antiguo,Feria,120.0
2691842,37.39173,-5.9997,Casco Antiguo,Museo,59.0
2715497,37.39544,-5.99245,Casco Antiguo,"Encarnación, Regina",216.0
2724488,37.39018,-6.01047,Triana,Triana Oeste,71.0
2745137,37.39225,-5.99694,Casco Antiguo,Museo,52.0
2756099,37.42122,-5.92512,Macarena - Norte,Valdezorras,48.0
2757336,37.38628,-5.99061,Casco Antiguo,Santa Cruz,132.0
2776582,37.40011,-5.9921,Casco Antiguo,Feria,81.0
2788770,37.39683,-5.99289,Casco Antiguo,Feria,50.0
2791372,37.39087,-6.00043,Casco Antiguo,Museo,135.0
2807243,37.38976,-5.99848,Casco Antiguo,Museo,94.0
2827817,37.39213,-5.99694,Casco Antiguo,Alfalfa,35.0
2842226,37.39211,-5.99694,Casco Antiguo,Alfalfa,52.0
2900232,37.39404,-5.98588,Casco Antiguo,Santa Catalina,103.0
2929258,37.38544,-6.0033,Triana,Triana Casco Antiguo,236.0
2966587,37.39423,-5.99861,Casco Antiguo,San Vicente,80.0
2995473,37.37641502846492,-5.973752506807657,Sur,El Plantinar,35.0
3112639,37.38594,-5.9857,Nervión,La Florida,63.0
3117591,37.388,-5.97396,Nervión,La Calzada,35.0
3121700,37.38653,-5.99491,Casco Antiguo,Arenal,195.0
3122884,37.38825,-5.97397,Nervión,La Calzada,35.0
3126207,37.41564,-5.96722,Macarena - Norte,Consolación,30.0
3149646,37.38581,-5.99556,Casco Antiguo,Arenal,191.0
3178429,37.37431,-5.98261,Sur,El Porvenir,56.0
3247106,37.38951,-5.98695,Casco Antiguo,San Bartolomé,170.0
3288788,37.40768,-5.99076,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",111.0
3292591,37.39197,-5.98614,Casco Antiguo,Santa Catalina,95.0
3311224,37.3867,-6.00502,Triana,Triana Casco Antiguo,54.0
3325399,37.38105,-5.96251,Nervión,Ciudad Jardín,30.0
3385437,37.40101,-5.94692,San Pablo - Santa Justa,Santa Clara,52.0
3430007,37.4005109,-5.9887732,Casco Antiguo,San Gil,54.0
3439475,37.38781,-5.99255,Casco Antiguo,Santa Cruz,177.0
3588867,37.38853,-5.99301,Casco Antiguo,Santa Cruz,150.0
3657248,37.38885,-5.99006,Casco Antiguo,San Bartolomé,406.0
3728141,37.39249,-5.98547,Casco Antiguo,Santa Catalina,65.0
3785363,37.38916,-5.99188,Casco Antiguo,Alfalfa,99.0
3787295,37.39459,-5.98821,Casco Antiguo,"Encarnación, Regina",87.0
3945770,37.38959,-5.98158,Nervión,an Roque,40.0
3984883,37.38582,-5.99288,Casco Antiguo,Santa Cruz,176.0
3988837,37.39621,-5.99792,Casco Antiguo,San Vicente,241.0
4018679,37.38729,-5.99955,Casco Antiguo,Arenal,88.0
4034796,37.3904,-5.98659,Casco Antiguo,San Bartolomé,142.0
4065242,37.38509,-5.99575,Casco Antiguo,Arenal,184.0
4101376,37.39518,-5.98339,Casco Antiguo,Santa Catalina,34.0
4101440,37.39516,-5.98319,Casco Antiguo,Santa Catalina,39.0
4109605,37.40068,-5.98227,Macarena,"Cruz Roja, Capuchinos",41.0
4118994,37.40127,-5.9901,Casco Antiguo,San Gil,100.0
4134733,37.38641,-5.99353,Casco Antiguo,Santa Cruz,117.0
4181460,37.39977,-5.99133,Casco Antiguo,Feria,127.0
4260204,37.39384,-5.99255,Casco Antiguo,"Encarnación, Regina",172.0
4261195,37.39609,-5.94996,San Pablo - Santa Justa,Santa Clara,38.0
4282345,37.39223,-5.99374,Casco Antiguo,Alfalfa,225.0
4336724,37.38705,-5.99704,Casco Antiguo,Arenal,184.0
4336919,37.38691,-5.99722,Casco Antiguo,Arenal,184.0
4361851,37.39303,-5.99494,Casco Antiguo,"Encarnación, Regina",206.0
4364091,37.39309,-5.99496,Casco Antiguo,"Encarnación, Regina",180.0
4364756,37.3932,-5.99467,Casco Antiguo,"Encarnación, Regina",194.0
4384062,37.39327,-5.99483,Casco Antiguo,"Encarnación, Regina",237.0
4386673,37.37864,-5.98309,Sur,Huerta de la Salud,74.0
4403024,37.39403,-5.99976,Casco Antiguo,San Vicente,101.0
4411594,37.38952,-5.99075,Casco Antiguo,Alfalfa,59.0
4426388,37.38813,-5.99205,Casco Antiguo,Santa Cruz,145.0
4453447,37.386,-5.99746,Casco Antiguo,Arenal,65.0
4496592,37.38425,-5.9957,Casco Antiguo,Arenal,55.0
4497047,37.38595,-5.99524,Casco Antiguo,Arenal,61.0
4498859,37.38521,-5.99726,Casco Antiguo,Arenal,53.0
4509738,37.39159,-5.99214,Casco Antiguo,Alfalfa,137.0
4541878,37.38923,-5.98829,Casco Antiguo,San Bartolomé,247.0
4547759,37.39522933959961,-5.991005897521973,Casco Antiguo,Feria,75.0
4563863,37.39747,-5.99171,Casco Antiguo,Feria,57.0
4609707,37.3859,-5.99647,Casco Antiguo,Arenal,226.0
4612991,37.37444,-5.96289,Cerro - Amate,El Cerro,30.0
4626048,37.39328,-5.9948,Casco Antiguo,"Encarnación, Regina",170.0
4664958,37.3908,-5.9827,Nervión,an Roque,71.0
4716236,37.38923,-5.98653,Casco Antiguo,San Bartolomé,42.0
4722409,37.39383,-5.99197,Casco Antiguo,"Encarnación, Regina",227.0
4723679,37.39871,-5.99592,Casco Antiguo,San Lorenzo,104.0
4727529,37.40128,-5.94127,Este - Alcosa - Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",95.0
4783315,37.38956,-5.99852,Casco Antiguo,Museo,263.0
4783609,37.38704,-5.98712,Casco Antiguo,San Bartolomé,98.0
4794692,37.39608,-5.99423,Casco Antiguo,"Encarnación, Regina",116.0
4814366,37.39137,-5.99718,Casco Antiguo,Alfalfa,135.0
4880044,37.3862,-5.9935,Casco Antiguo,Santa Cruz,143.0
4943974,37.38734,-5.98606,Casco Antiguo,San Bartolomé,56.0
4964091,37.39312,-5.9934,Casco Antiguo,"Encarnación, Regina",115.0
4976079,37.39106,-6.00056,Casco Antiguo,Museo,58.0
4990173,37.39592,-5.98753,Casco Antiguo,San Julián,91.0
4993747,37.39744,-5.98465,Casco Antiguo,San Julián,65.0
4994094,37.39056,-6.00059,Casco Antiguo,Museo,76.0
5057721,37.385883,-5.990221,Casco Antiguo,Santa Cruz,245.0
5065514,37.38904,-5.98301,Nervión,an Roque,44.0
5068335,37.39789,-5.99182,Casco Antiguo,Feria,204.0
5157602,37.39421,-6.00107,Casco Antiguo,San Vicente,103.0
5167458,37.38777,-5.99739,Casco Antiguo,Arenal,132.0
5182927,37.38769,-5.9968,Casco Antiguo,Arenal,208.0
5191898,37.38947,-5.99951,Casco Antiguo,Museo,68.0
5213071,37.3779,-6.00895,Triana,"El Tardón, El Carmen",72.0
5237109,37.38865,-6.00108,Casco Antiguo,Museo,67.0
5275169,37.39258,-5.99346,Casco Antiguo,Alfalfa,120.0
5292930,37.38364,-6.00365,Triana,Triana Casco Antiguo,71.0
5327272,37.384498596191406,-6.001421928405762,Triana,Triana Casco Antiguo,786.0
5352505,37.38624,-5.99588,Casco Antiguo,Arenal,121.0
5412398,37.39652,-5.99317,Casco Antiguo,Feria,38.0
5414323,37.40309,-5.99578,Casco Antiguo,San Lorenzo,200.0
5416151,37.38631,-5.9968,Casco Antiguo,Arenal,171.0
5472576,37.38994216918945,-5.986050128936768,Casco Antiguo,San Bartolomé,76.0
5473368,37.38994216918945,-5.986050128936768,Casco Antiguo,San Bartolomé,57.0
5497586,37.38963,-5.98916,Casco Antiguo,Alfalfa,534.0
5507392,37.39669,-5.98864,Casco Antiguo,Feria,80.0
5509944,37.39581298828125,-5.998367786407471,Casco Antiguo,San Vicente,87.0
5583905,37.38704,-5.96669,Nervión,Nervión,206.0
5605206,37.39741,-5.97679,San Pablo - Santa Justa,"Carretera de Carmona, María Auxiliadora, Fontanal",85.0
5626032,37.38536,-5.98945,Casco Antiguo,Santa Cruz,88.0
5636225,37.39606094360352,-5.99482011795044,Casco Antiguo,"Encarnación, Regina",102.0
5660961,37.37426,-5.95152,Cerro - Amate,Juan XXIII,35.0
5660964,37.37632,-5.95301,Cerro - Amate,Rochelambert,35.0
5732628,37.38817,-5.99341,Casco Antiguo,Santa Cruz,134.0
5747577,37.39956,-5.99334,Casco Antiguo,Feria,92.0
5782306,37.40215,-5.9888,Casco Antiguo,San Gil,87.0
5791564,37.39191,-5.9865,Casco Antiguo,Santa Catalina,67.0
5796200,37.408836,-5.934665,Este - Alcosa - Torreblanca,no asignado,96.0
5808218,37.38062,-5.97132,Nervión,La Buhaira,59.0
5821139,37.39056,-6.00066,Casco Antiguo,Museo,341.0
5842614,37.41108,-5.9182,Este - Alcosa - Torreblanca,Parque Alcosa,179.0
5872933,37.39956,-5.99334,Casco Antiguo,Feria,157.0
5890637,37.38374,-5.98176,Nervión,San Bernardo,44.0
5898645,37.38403,-5.98181,Nervión,San Bernardo,43.0
5938849,37.38948440551758,-5.988720893859863,Casco Antiguo,San Bartolomé,136.0
5941781,37.39558,-5.99298,Casco Antiguo,"Encarnación, Regina",140.0
5951130,37.39191,-5.98715,Casco Antiguo,Santa Catalina,113.0
5976389,37.39956,-5.99334,Casco Antiguo,Feria,76.0
5977453,37.38576,-6.00301,Triana,Triana Casco Antiguo,136.0
5999985,37.39407,-5.99892,Casco Antiguo,"Encarnación, Regina",99.0
6012501,37.38688,-5.97645,Nervión,Huerta del Pilar,264.0
6013200,37.39612,-6.00019,Casco Antiguo,San Vicente,329.0
6123853,37.39211,-5.99856,Casco Antiguo,Museo,116.0
6166475,37.39772,-5.99274,Casco Antiguo,Feria,55.0
6168352,37.39360132383159,-5.986509867913,Casco Antiguo,Santa Catalina,107.0
6232520,37.39802,-5.99365,Casco Antiguo,Feria,99.0
6245213,37.39461,-5.98215,San Pablo - Santa Justa,"Carretera de Carmona, María Auxiliadora, Fontanal",89.0
6308246,37.39494,-6.00007,Casco Antiguo,San Vicente,74.0
6314657,37.39874,-5.99948,Casco Antiguo,San Lorenzo,99.0
6323959,37.38174,-5.98663,Nervión,San Bernardo,154.0
6386402,37.39451,-5.98821,Casco Antiguo,"Encarnación, Regina",90.0
6441665,37.38919,-6.0115,Triana,Triana Oeste,54.0
6447816,37.37384,-5.99403,Los Remedios,Los Remedios,100.0
